year,CTY_CODE,CTYNAME,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10,I_11,I_12,IYR,E_1,E_2,E_3,E_4,E_5,E_6,E_7,E_8,E_9,E_10,E_11,E_12,EYR
2004,4870,Bulgaria,32.221658,23.508661,30.493461,40.217433,48.720911,49.311493,52.328825,51.562973,57.050181,42.314304,48.887906,30.696891,507.314697,8.26129,6.622755,16.759371,12.756448,10.461907,13.701956,24.174399,8.634676,15.730154,20.316816,13.096303,21.358699,171.874774
2005,4870,Bulgaria,32.671419,34.373673,44.882951,31.576853,28.798312,25.636635,61.334397,32.199984,33.818324,48.147616,38.163237,42.659211,454.262612,11.648548,26.157745,13.326289,16.841421,50.649704,31.274173,24.438889,30.429711,12.681369,14.204379,18.272487,18.009705,267.93442
2006,4870,Bulgaria,43.906092,42.890848,22.828988,38.967312,48.750946,32.616407,41.765331,40.222402,26.265578,54.134455,31.5541,34.296384,458.198843,10.643222,15.982946,27.142797,37.765778,38.712267,34.947671,15.830351,26.346965,32.949062,9.832537,28.622812,14.180915,292.957323
2007,4870,Bulgaria,23.626687,32.329007,32.175651,23.322991,29.684613,22.823783,42.359255,70.437368,43.52095,25.254431,54.594687,25.962162,426.091585,17.746009,24.524567,18.70257,12.540501,24.511122,29.341413,23.413942,27.809975,17.489631,34.628405,38.985219,36.44719,306.140544
2008,4870,Bulgaria,31.180446,26.544236,32.140046,26.428834,24.631726,21.874772,24.778349,67.661472,22.077944,55.413239,28.005861,30.018103,390.755028,29.272343,21.962489,43.684838,49.803149,52.553571,42.094272,33.43705,35.772743,111.574505,30.477628,27.659717,31.151824,509.444129
2009,4870,Bulgaria,27.852761,15.640294,30.977029,14.380793,13.22089,15.829298,16.896831,13.10053,17.343394,18.546366,18.633059,25.584181,228.005426,16.780878,36.156622,29.016275,28.540004,18.033908,12.473919,20.57183,14.407963,11.002789,12.865054,11.671999,12.636277,224.157518
2010,4870,Bulgaria,17.339038,25.071305,14.980678,14.820706,16.072665,15.169536,19.731124,20.512501,21.333721,30.530283,22.270094,41.828609,259.66026,10.054367,12.0932,15.977152,16.822396,14.648453,14.116132,12.452063,15.900113,15.506899,13.496057,13.996472,15.818198,170.881502
2011,4870,Bulgaria,27.674483,27.312565,27.366507,22.217969,57.884911,51.487452,28.953479,33.627338,40.884209,34.953625,32.847715,30.526648,415.736901,22.759367,13.074423,22.816859,23.247191,35.382083,31.45088,17.984113,18.628368,23.049564,13.781438,19.086812,17.264856,258.525954
2012,4870,Bulgaria,34.225877,40.57744,36.008727,26.818082,30.845083,41.720996,36.977456,68.221532,74.683656,43.328401,36.571429,39.42572,509.404399,17.704453,21.780601,33.138015,22.139612,23.06242,17.462826,19.457278,16.9701,20.077273,16.030942,18.166712,22.550356,248.540588
2013,4870,Bulgaria,57.33498,47.578296,56.486519,35.370471,39.35196,37.650024,0,0,0,0,0,0,273.77225,19.523193,17.913279,26.290357,20.729023,20.743036,22.197006,0,0,0,0,0,0,127.395894
2001,4890,Turkey,288.3,241.9,295.2,267.6,260.7,296.5,267.5,252.5,217.1,249.7,224,193.7,3054.7,198.8,265.2,403.2,373.8,335.1,221.9,213.8,236.7,183.9,218.6,237.2,206.7,3094.9
2002,4890,Turkey,227.9,274.5,257.2,300.6,278.3,303,334.4,304.4,336.3,348.1,276.9,274.4,3516,235.8,175.6,369.4,403.2,265.7,188.9,287.8,188.6,217.5,239.3,274.5,266.9,3113.2
2003,4890,Turkey,315.713837,274.75699,348.973696,303.573405,316.512912,310.750128,342.920563,300.540633,344.381653,343.215013,276.465989,310.383714,3788.188533,203.423062,208.521621,354.558907,233.708816,205.713534,283.868109,295.307829,223.759651,196.307565,236.73575,266.660488,191.651646,2900.216978
2004,4890,Turkey,313.141445,294.261391,414.392125,413.503374,380.553217,479.687553,464.819888,420.662242,447.035493,480.250687,426.418162,399.08259,4933.808167,259.995167,254.553405,339.105358,270.491731,311.466297,308.747176,252.455807,206.899358,235.334924,302.970212,289.509764,330.734778,3362.263977
2005,4890,Turkey,424.948122,410.703646,409.644456,423.269065,399.130292,476.805637,407.319582,493.603724,485.45631,464.123308,410.657517,376.39052,5182.052179,330.870583,342.126268,448.343225,347.244876,346.961656,394.959354,344.119488,303.202409,314.463374,322.116195,348.347675,396.211091,4238.966194
2006,4890,Turkey,421.764592,424.829893,445.40483,531.924606,435.299277,430.871705,465.647426,457.09668,443.508666,492.716623,437.230215,372.743139,5359.037652,318.000435,388.454617,431.957027,524.629578,465.990694,472.561936,464.59396,477.330998,432.434714,437.467409,461.676943,416.079847,5291.178158
2007,4890,Turkey,373.400838,344.472002,444.565887,376.556635,408.864999,373.645985,382.766177,355.600656,389.006283,405.468184,394.044238,352.172961,4600.564845,440.317297,446.230013,601.697024,561.410281,576.780302,560.739561,524.760779,506.920146,531.700878,538.300524,600.00568,609.893575,6498.75606
2008,4890,Turkey,359.542162,321.733352,340.437862,447.881036,370.87052,346.463562,340.524544,366.503082,471.11625,444.797799,497.237305,334.770389,4641.877863,592.488639,719.408747,715.448481,674.163052,928.86649,1395.948569,1170.103909,1103.870139,764.343572,659.183059,573.11932,661.727277,9958.671254
2009,4890,Turkey,324.163302,347.291319,302.005386,232.564066,235.074217,259.243917,321.326182,324.742988,311.331021,334.361536,314.37366,355.109116,3661.58671,479.010244,492.722529,422.068596,626.15615,603.568119,705.592152,512.708014,651.392021,515.153658,743.415284,525.397067,817.448603,7094.632437
2010,4890,Turkey,290.450312,335.699366,350.624332,334.451193,319.268014,376.809957,326.228908,451.281376,318.96264,368.771427,423.504629,311.099019,4207.151173,656.654656,755.273875,698.243297,912.662868,955.045907,935.460707,811.303413,802.036628,735.125007,1013.776085,906.801578,1356.097904,10538.48193
2011,4890,Turkey,493.838765,361.815169,415.131431,480.29646,443.654433,465.967778,411.98037,467.609415,395.05755,482.795848,405.418396,397.43194,5220.997555,1193.754573,1383.026904,1517.15529,1130.490462,1271.269339,1322.192468,1030.123001,1163.925363,1156.440983,1021.55832,1018.127301,1448.654784,14656.71879
2012,4890,Turkey,534.460193,538.099085,559.040381,558.78691,546.219348,557.273142,492.7448,583.065092,424.574898,535.284754,544.348301,418.974075,6292.870979,997.824328,975.028341,1207.481223,1196.686526,1217.564505,1097.239609,1078.088799,806.358095,1034.772451,803.724367,998.088345,1107.286564,12520.14315
2013,4890,Turkey,600.061786,531.468829,573.328039,610.406466,611.26893,563.476548,0,0,0,0,0,0,3490.010598,1132.407249,1043.184588,1214.959372,800.941425,1160.831959,862.058151,0,0,0,0,0,0,6214.382744
2001,4910,Cyprus,2.6,1.3,1.6,5.2,1.1,1.1,15.9,0.9,0.9,1.7,1.4,1.5,35.2,12.5,24.7,73.1,65,17.3,13.2,11.8,5.5,14.8,15.2,9.1,5.8,268
2002,4910,Cyprus,1.4,0.9,2.6,2.8,2.7,2.5,2.6,2.5,2.3,1.1,1.6,2.8,25.8,12.1,15.7,56.1,55.8,4,7,8.3,3.9,3.4,9.3,10.7,7,193.3
2003,4910,Cyprus,1.817554,2.36103,2.084619,1.761182,2.426216,2.078286,1.73583,1.036923,3.055161,2.506821,1.981337,1.927656,24.772615,5.495047,4.672924,69.303237,68.38475,8.921457,4.871812,5.248864,6.2752,6.011289,14.077247,11.328802,7.478488,212.069117
2004,4910,Cyprus,2.768578,2.011345,2.167088,2.111378,1.862174,2.62912,1.992574,1.548233,1.702424,3.730942,1.566877,1.729562,25.820295,6.784619,11.63167,8.302489,8.444337,7.11074,7.398657,6.780503,7.38338,5.6245,9.287731,6.835665,10.4604,96.044691
2005,4910,Cyprus,2.331795,2.884903,2.952942,2.690005,1.629682,2.467216,2.116784,2.7827,1.914509,2.247583,3.558859,2.959216,30.536194,6.715166,9.142309,7.095773,4.773989,6.068647,5.762178,5.176188,7.043949,9.865022,8.281975,5.51444,8.739611,84.179247
2006,4910,Cyprus,2.491018,2.325482,2.010716,2.633163,3.311768,2.017806,1.883904,1.970233,17.858679,1.055865,2.453954,11.404977,51.417565,7.889195,6.519405,8.96395,8.412217,57.615976,57.221505,9.94245,6.609868,7.357477,8.093663,11.930618,7.970117,198.526441
2007,4910,Cyprus,1.738733,1.322062,1.201173,1.11478,1.846312,1.638771,1.404454,1.257608,1.396118,1.276059,1.217906,1.317923,16.731899,6.714983,5.900347,7.839262,58.541411,17.794021,8.320784,9.681281,10.53723,9.920501,11.045826,11.316745,11.406439,169.01883
2008,4910,Cyprus,1.060664,0.680053,0.919374,2.321562,1.070675,1.106156,1.198379,1.070574,1.036624,1.146211,0.837149,1.373781,13.821202,9.809225,8.82719,11.621964,17.529791,19.04209,14.672247,12.067597,14.564853,17.98618,13.501043,64.031521,13.742118,217.395819
2009,4910,Cyprus,1.172434,0.792576,1.345786,1.461956,1.0172,1.695642,41.360074,0.830042,1.057257,0.855995,0.948106,0.51163,53.048698,12.809303,13.711277,8.267261,49.58828,6.518658,10.517641,7.308851,9.809314,27.143838,15.155995,8.165892,10.131036,179.127346
2010,4910,Cyprus,0.504009,0.749593,0.647386,1.426336,0.561229,1.018583,1.056688,0.625974,0.765507,0.788416,1.445458,1.538677,11.127856,10.084394,37.817872,8.829673,6.712589,7.423609,9.256635,6.265898,17.659044,5.496158,7.53093,7.668618,9.649778,134.395198
2011,4910,Cyprus,1.154642,2.846381,1.358883,1.345841,3.593112,1.943893,1.877341,2.645828,1.261537,0.681899,1.019439,1.048602,20.777398,10.035798,7.394663,8.738803,7.847324,9.384986,6.045837,6.760472,7.383133,10.599397,8.757195,7.509826,6.889738,97.347172
2012,4910,Cyprus,0.828292,2.041303,1.357411,3.204535,1.285817,0.855903,1.384442,3.179723,2.630515,3.162753,8.183447,1.243985,29.358126,5.622407,6.639557,26.934285,47.837954,6.252188,10.025298,10.917889,10.278022,12.008129,14.004302,5.039569,11.241042,166.800642
2013,4910,Cyprus,3.199547,2.72199,4.558795,4.131093,2.661222,3.160879,0,0,0,0,0,0,20.433526,12.970792,9.73316,14.523754,5.600935,14.806658,6.808644,0,0,0,0,0,0,64.443943
2001,5020,Syria,31.8,11.4,21.4,7.3,5,18.8,16.8,18.6,7.4,4.8,4.7,10.6,158.6,13.7,20.7,14.4,17.4,13.2,17.6,24.8,21,15.3,20.7,32,20.6,231.4
2002,5020,Syria,3.3,12.5,5.5,14.9,4.3,15.6,15.3,13.8,4.7,14.7,31.2,25.1,160.9,24.5,25.4,15.9,25.3,24,27.9,26,19.8,20,31.2,16.2,18,274.2
2003,5020,Syria,20.67669,79.169343,22.321956,6.262731,23.86731,12.749338,18.738542,16.864658,21.303951,16.631151,3.569887,3.932955,246.088512,10.530006,11.794618,15.990322,8.269357,18.768888,14.271885,23.781104,23.095715,18.67012,30.162351,17.13848,21.537176,214.010022
2004,5020,Syria,15.705299,11.615581,19.744604,19.151983,20.836685,17.161726,20.367418,15.792377,21.662545,23.908262,63.554903,18.312139,267.813522,23.974301,34.624913,23.185645,17.358616,13.799305,12.715396,6.599082,18.007421,20.706863,17.099141,14.286811,10.620572,212.978066
2005,5020,Syria,20.113729,37.499555,23.650751,28.663067,37.209125,38.330097,54.975523,29.390568,31.169219,15.758307,2.796692,4.042486,323.599119,13.541882,15.937088,9.987321,10.082175,24.351641,11.845251,21.317521,15.187066,12.007194,11.0031,8.634335,1.154805,155.049379
2006,5020,Syria,27.855879,1.875982,1.392645,30.236538,1.901051,1.944172,21.211932,2.370123,2.587858,62.29791,25.256178,34.85959,213.789858,18.464451,13.930606,9.095252,4.756353,13.379322,27.498819,11.303339,12.296113,18.898524,37.346345,39.485864,17.85989,224.314878
2007,5020,Syria,51.443916,3.425909,2.844182,3.757149,3.476738,2.402874,2.22699,3.41865,2.909203,5.487395,26.648694,2.491196,110.532896,25.713509,37.863229,23.079627,21.77069,12.232599,10.912841,32.388047,6.651541,61.159275,45.225801,56.515625,27.907548,361.420332
2008,5020,Syria,57.970193,34.192234,34.645208,2.191512,2.327143,5.132481,53.631254,51.384776,70.951742,10.828626,26.366206,2.475647,352.097022,47.954486,43.675563,14.480709,42.78318,20.131408,70.039987,22.90414,44.33893,30.733554,42.400647,18.430267,10.991272,408.864143
2009,5020,Syria,20.957951,13.753172,18.582872,18.377842,27.337102,2.311437,25.493296,57.763092,29.107612,60.531378,2.523957,26.339754,303.079465,28.818749,21.602966,27.727634,22.660598,26.722067,29.32801,19.936703,20.475059,25.309575,20.049135,45.987961,15.252348,303.870805
2010,5020,Syria,36.243362,65.732223,38.890249,1.566115,71.638821,30.423814,2.035875,33.471423,14.530855,38.662628,17.039199,79.105225,429.339789,47.425146,37.336945,28.450642,22.210623,19.754108,47.235498,30.534044,26.652298,89.595856,63.334914,58.452087,32.328983,503.311144
2011,5020,Syria,1.476893,1.254722,27.208707,74.240475,49.458242,115.953019,1.811222,49.286063,65.127717,2.322305,3.190606,1.908867,393.238838,18.210381,34.765637,21.516463,24.509371,2.9394,14.320314,22.536414,77.956551,3.427852,3.76391,1.679354,4.577741,230.203388
2012,5020,Syria,1.40569,1.63635,1.654014,1.546734,2.847388,1.23853,1.564787,3.242417,1.556264,1.078916,1.202879,0.48302,19.456989,6.197173,3.821053,4.746227,1.158065,0.820022,0.850195,0.682696,0.187012,0.401554,0.445067,0.096892,0.065368,19.471324
2013,5020,Syria,1.109051,0.440622,0.714644,5.902691,0.920812,0.765193,0,0,0,0,0,0,9.853013,1.920877,0.371206,0.137531,0.088821,0.404407,0,0,0,0,0,0,0,2.922842
2001,5040,Lebanon,9.5,6.9,8,4.7,7.6,5.1,8.6,15.1,11.7,4.8,4.1,3.5,89.6,25.6,33.9,83.3,26.6,33.2,24.8,30.1,36.2,20.2,39.8,31.6,32.9,418.2
2002,5040,Lebanon,4.9,4.2,4.1,5.1,4.7,4.5,7.3,4.5,5.9,4.1,4.6,7.9,61.8,36.1,23.3,36.2,22.2,20.7,16.6,16.4,16.2,40.1,41.1,18.6,30.1,317.6
2003,5040,Lebanon,8.714702,8.031679,14.418715,10.216062,7.438188,3.917935,6.519463,7.117996,6.781281,5.090242,6.704912,7.381722,92.332897,17.249636,24.807455,27.089182,18.948851,19.31342,19.7771,26.560159,21.635525,33.849839,47.974148,29.273061,27.607301,314.085677
2004,5040,Lebanon,6.889581,5.079955,6.783086,8.36716,5.825184,4.729583,4.898623,4.968082,5.510636,9.381911,6.698854,5.403824,74.536479,29.167586,35.379828,28.802617,28.850325,68.976554,41.160002,43.711344,36.690471,37.394895,38.777328,46.249032,28.825263,463.985245
2005,5040,Lebanon,6.112767,6.757216,5.962354,7.336672,8.063452,7.609855,6.55355,5.535697,5.959919,11.74162,9.595797,5.142089,86.370988,44.371832,31.123934,32.226406,32.383025,36.766914,34.705471,39.355074,41.772949,39.116683,46.767969,40.452092,46.646197,465.688546
2006,5040,Lebanon,6.263355,13.199717,6.56087,7.57277,7.469418,9.134533,4.807723,6.590781,2.499949,6.031234,11.182677,7.794602,89.107629,60.822643,73.475957,76.991306,93.667567,126.318106,87.98465,90.39061,8.601222,64.912445,113.456865,90.620824,43.447631,930.689826
2007,5040,Lebanon,7.506527,5.756942,5.771557,6.101458,12.729623,8.202164,8.062895,15.780071,8.491391,8.317652,10.633365,6.596622,103.950267,74.355105,42.909062,43.709037,70.535376,96.647863,70.085406,58.045035,53.589232,89.449029,69.28506,58.591631,98.686456,825.888292
2008,5040,Lebanon,7.441415,6.57946,11.662155,10.12791,15.518537,6.504173,8.556482,6.993577,6.318301,7.599163,6.402907,5.375197,99.079277,74.839942,99.013012,136.572291,83.431221,71.053961,203.321253,87.816603,228.941844,105.230966,153.881269,110.313984,109.416231,1463.832577
2009,5040,Lebanon,6.739456,5.645623,4.160707,4.477312,11.303409,5.04439,8.261085,6.647061,6.438366,7.324082,5.570294,5.388429,77.000214,117.943382,118.870537,120.380857,161.277813,142.157006,169.995035,177.699855,160.54929,197.859256,192.183479,158.860589,134.370176,1852.147275
2010,5040,Lebanon,5.344109,4.551528,5.132716,5.222412,7.235385,5.840894,7.664999,7.7043,14.710066,7.018995,5.868176,7.610893,83.904473,171.68802,128.027491,149.92299,197.415674,159.946358,174.810712,201.606943,190.083927,187.813534,182.730981,159.637328,105.354522,2009.03848
2011,5040,Lebanon,6.997792,6.624525,6.532055,6.642327,7.860051,6.755876,6.760766,6.388017,6.943214,5.483678,7.298189,5.045353,79.331843,132.204966,122.964204,165.92706,142.427525,135.558326,139.742491,196.723827,171.364682,151.285647,154.893728,159.577299,132.820174,1805.489929
2012,5040,Lebanon,7.130965,4.553468,6.323437,5.004783,11.208922,6.141974,5.052705,9.516476,5.626906,7.999261,6.699532,5.928361,81.18679,70.131385,70.124001,77.908164,132.533773,77.526537,92.799106,80.862762,68.462156,63.420741,126.314826,65.075892,114.587933,1039.747276
2013,5040,Lebanon,6.868657,5.261966,7.08713,9.559026,12.913145,8.403425,0,0,0,0,0,0,50.093349,55.584151,99.187425,95.505216,87.44838,124.90129,89.901441,0,0,0,0,0,0,552.527903
2001,5050,Iraq,292.9,205.5,386.7,533.8,598.7,555.5,476,414.6,681.4,716.9,438.2,520.2,5820.4,0,3.4,8.1,11.2,1.1,1.3,0.7,4.5,5.3,8.4,2.2,0,46.2
2002,5050,Iraq,554.5,393.1,416.9,513.7,338.2,74.3,201.8,199.9,119.1,183.2,213.5,340.2,3548.4,0.8,11.5,1.4,2.9,4.4,2.5,2.5,0,3.4,0.9,0.8,0.5,31.6
2003,5050,Iraq,512.69254,767.463624,692.669718,466.245271,77.058436,0.514734,45.70288,109.031828,237.650392,540.096763,487.983059,647.436143,4584.545388,0.696041,0.03631,0.431486,14.554804,6.051247,8.401604,36.855813,36.490059,152.54888,20.446279,13.450697,19.932187,309.895407
2004,5050,Iraq,607.826598,487.684522,716.895458,704.942948,700.630317,685.027271,646.934262,754.201614,799.450362,833.296355,771.846994,804.775865,8513.512566,21.320782,28.331245,43.40487,45.557178,84.996672,199.172114,73.82688,49.599917,124.303729,53.313075,65.256237,67.369149,856.451848
2005,5050,Iraq,549.216289,534.668107,707.008947,743.179842,708.813116,818.084005,803.954533,789.577112,928.993319,994.579613,1003.39217,472.228633,9053.695686,68.346115,65.012342,103.298503,111.707224,121.51044,108.549309,128.233065,128.472968,174.602363,129.825867,134.41886,100.009209,1373.986265
2006,5050,Iraq,732.941068,757.998295,909.880595,782.044225,1270.561871,1047.402895,1274.083999,1478.957846,1120.225604,797.951055,729.507298,644.270934,11545.82569,130.630891,144.528196,132.747244,148.317009,138.893423,142.776398,100.990404,69.298596,97.399383,119.769751,81.413982,183.849915,1490.615192
2007,5050,Iraq,910.310027,568.725849,735.701387,895.874254,728.244047,1019.823938,933.004368,1069.009229,1324.807203,1213.100147,1052.192349,944.7761,11395.5689,161.435349,75.296814,106.022991,90.061777,123.247997,78.662059,94.900459,135.617054,97.035257,161.137149,241.740796,195.043493,1560.201195
2008,5050,Iraq,1368.277919,1711.938783,2349.447061,1960.949665,1981.734709,2058.028969,2858.480309,2639.075904,1529.530542,1687.765378,1128.64761,805.928446,22079.8053,243.334571,136.083348,202.762849,155.09314,179.003133,223.792073,238.66003,233.685754,139.671687,101.922657,108.725392,107.054474,2069.789108
2009,5050,Iraq,715.554965,567.027272,614.061697,611.99561,675.83728,815.290838,587.789444,961.653181,1120.721996,1010.752948,757.022852,825.572731,9263.280814,119.794704,148.4899,201.92303,159.331434,164.073179,187.370086,176.853991,133.714291,185.669999,99.642698,98.666471,96.878302,1772.408085
2010,5050,Iraq,1195.71563,1231.000089,1109.850525,1243.060553,778.637073,1560.203246,906.533624,824.428946,953.003634,558.516744,570.873933,1211.438691,12143.26269,95.509241,296.71402,119.112548,126.27939,99.724776,93.290286,136.008565,92.99142,158.752625,122.427205,103.606113,198.647884,1643.064073
2011,5050,Iraq,1074.605798,855.715192,1426.87418,1107.079048,1311.711446,1977.451076,1853.933473,2281.610933,1354.456856,1411.6723,981.730968,1322.937356,16959.77863,250.6643,145.654445,292.606033,225.257237,255.327077,194.711699,211.323459,140.093836,174.545538,175.940523,189.998875,142.545158,2398.66818
2012,5050,Iraq,1391.302945,975.398847,921.042494,1446.236265,2325.775951,2407.897851,1352.844132,1384.845355,1612.536036,2166.787455,1688.167229,1592.518359,19265.35292,210.893039,111.915206,88.419533,299.521595,105.682082,146.633468,155.058037,152.277098,89.520784,138.380024,100.887151,454.173396,2053.361413
2013,5050,Iraq,1529.741498,1473.768538,1169.26755,1766.287274,944.048604,830.34541,0,0,0,0,0,0,7713.458874,107.134944,111.582913,156.028053,132.742783,365.860414,199.217889,0,0,0,0,0,0,1072.566996
2001,5070,Iran,17,13.8,14,10.8,10.9,12.6,10.5,9.6,8.7,13.9,11.2,10.5,143.5,2.1,0.2,0,0,0.3,0.2,0.5,0.2,0.3,0.1,4,0.1,8
2002,5070,Iran,15.5,11.3,13.8,10.4,13.9,11.6,11.4,11.7,12,17.1,11.8,15.8,156.3,0.2,2.3,6.5,0.2,0.2,1.6,3,3.4,1.8,1.9,3.2,7.6,31.9
2003,5070,Iran,15.822829,15.55062,13.160626,11.530446,13.249647,14.484394,10.764382,11.458551,13.590318,14.835098,11.05762,15.749507,161.254038,4.648558,17.907636,17.711996,4.072906,5.62787,7.432563,5.953065,1.924202,2.791695,8.215659,17.608713,5.027814,98.922677
2004,5070,Iran,11.529477,15.055176,14.199298,10.615594,12.606438,10.469745,11.695018,11.824442,13.562082,15.427724,9.720359,14.881623,151.586976,11.251499,6.208769,7.801903,4.367435,8.085122,7.359704,9.980141,7.075442,6.654249,6.135056,4.659364,5.540653,85.119337
2005,5070,Iran,14.827878,12.650675,12.388267,12.122071,10.819655,11.842842,13.341926,14.784887,21.673593,18.403477,14.464704,17.137442,174.457417,5.613789,4.997288,6.730505,5.327998,6.623304,8.29353,8.431378,9.028735,13.965387,7.754084,8.730674,10.276396,95.773068
2006,5070,Iran,16.467092,18.863742,19.996157,10.272212,15.849549,7.809081,10.021069,10.760567,10.093617,11.67877,12.64987,12.778923,157.240649,8.802006,7.186604,14.757258,4.343235,6.369921,4.915408,9.370349,6.217676,4.496875,7.300355,5.099122,7.006409,85.865218
